src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp,attack_type,label,hour,day,anomaly
192.168.1.133,10.0.0.102,42340,440,ICMP,246,2023-01-01 22:53:48,Normal,0,22,Sunday,0
192.168.1.189,10.0.0.239,50626,317,TCP,1057,2023-01-17 06:24:14,Normal,0,6,Tuesday,0
192.168.1.9,10.0.0.185,23919,967,UDP,460,2023-01-11 04:14:33,Reconnaissance,1,4,Wednesday,0
192.168.1.122,10.0.0.142,7950,546,UDP,807,2023-01-17 20:49:06,Normal,0,20,Tuesday,0
192.168.1.36,10.0.0.67,45337,379,UDP,41,2023-01-02 12:39:59,Reconnaissance,1,12,Monday,0
192.168.1.7,10.0.0.37,30856,14,ICMP,1278,2023-01-02 12:47:36,Worms,1,12,Monday,0
192.168.1.76,10.0.0.33,57469,103,UDP,528,2023-01-24 01:11:29,Exploits,1,1,Tuesday,0
192.168.1.49,10.0.0.29,9224,119,ICMP,876,2023-01-10 18:06:22,Analysis,1,18,Tuesday,0
192.168.1.47,10.0.0.225,6861,603,TCP,1399,2023-01-07 20:50:10,Normal,0,20,Saturday,0
192.168.1.251,10.0.0.30,17668,540,UDP,1254,2023-01-07 07:36:37,DoS,1,7,Saturday,0
192.168.1.173,10.0.0.39,25326,199,UDP,275,2023-01-14 14:13:29,Normal,0,14,Saturday,0
192.168.1.180,10.0.0.119,51340,860,ICMP,1910,2023-01-14 11:26:30,Normal,0,11,Saturday,0
192.168.1.233,10.0.0.94,3202,679,ICMP,1383,2023-01-23 10:42:43,Normal,0,10,Monday,0
192.168.1.45,10.0.0.235,3414,935,TCP,618,2023-01-15 04:41:47,Backdoor,1,4,Sunday,0
192.168.1.164,10.0.0.133,18077,391,ICMP,726,2023-01-16 18:30:36,Normal,0,18,Monday,0
192.168.1.175,10.0.0.196,60904,155,UDP,875,2023-01-05 21:52:33,Normal,0,21,Thursday,0
192.168.1.191,10.0.0.93,2617,88,UDP,1535,2023-01-02 21:38:54,Reconnaissance,1,21,Monday,0
192.168.1.154,10.0.0.148,5770,412,UDP,836,2023-01-22 09:41:59,Normal,0,9,Sunday,0
192.168.1.139,10.0.0.43,51441,659,TCP,1740,2023-01-13 19:21:52,Exploits,1,19,Friday,0
192.168.1.111,10.0.0.180,2275,920,ICMP,681,2023-01-16 08:42:02,Normal,0,8,Monday,0
192.168.1.242,10.0.0.224,51267,108,TCP,1264,2023-01-13 19:45:09,Reconnaissance,1,19,Friday,0
192.168.1.97,10.0.0.18,47853,732,ICMP,445,2023-01-13 19:01:33,Normal,0,19,Friday,0
192.168.1.30,10.0.0.191,32251,620,TCP,1495,2023-01-13 23:52:59,Normal,0,23,Friday,0
192.168.1.68,10.0.0.6,51260,282,ICMP,824,2023-01-20 22:35:26,Normal,0,22,Friday,0
192.168.1.7,10.0.0.32,40234,647,TCP,1518,2023-01-05 20:28:52,Normal,0,20,Thursday,0
192.168.1.137,10.0.0.20,18543,378,UDP,1341,2023-01-20 01:20:31,Normal,0,1,Friday,0
192.168.1.227,10.0.0.249,27733,219,TCP,748,2023-01-19 03:12:56,Normal,0,3,Thursday,0
192.168.1.157,10.0.0.141,40911,445,ICMP,872,2023-01-11 09:55:27,Normal,0,9,Wednesday,0
192.168.1.202,10.0.0.90,51591,910,ICMP,1868,2023-01-03 18:14:08,Exploits,1,18,Tuesday,0
192.168.1.126,10.0.0.49,18613,1001,TCP,732,2023-01-21 15:28:14,Normal,0,15,Saturday,0
192.168.1.26,10.0.0.237,57452,548,UDP,411,2023-01-18 15:52:16,Exploits,1,15,Wednesday,0
192.168.1.66,10.0.0.203,64527,833,TCP,615,2023-01-19 17:06:40,Normal,0,17,Thursday,0
192.168.1.253,10.0.0.187,38268,956,TCP,148,2023-01-02 05:42:07,Normal,0,5,Monday,0
192.168.1.209,10.0.0.36,51023,184,ICMP,940,2023-01-12 10:36:16,Normal,0,10,Thursday,0
192.168.1.58,10.0.0.174,31589,603,UDP,1822,2023-01-06 19:44:05,Normal,0,19,Friday,0
192.168.1.77,10.0.0.153,43483,832,TCP,725,2023-01-12 22:37:11,Normal,0,22,Thursday,0
192.168.1.50,10.0.0.54,4152,825,UDP,725,2023-01-19 18:52:09,Normal,0,18,Thursday,0
192.168.1.241,10.0.0.119,61611,460,UDP,1348,2023-01-22 10:32:03,Shellcode,1,10,Sunday,0
192.168.1.86,10.0.0.238,36626,258,TCP,55,2023-01-22 19:59:10,Reconnaissance,1,19,Sunday,0
192.168.1.44,10.0.0.8,31839,96,UDP,1028,2023-01-17 06:59:16,Normal,0,6,Tuesday,0
192.168.1.220,10.0.0.251,8608,383,UDP,1377,2023-01-05 19:19:20,Normal,0,19,Thursday,0
192.168.1.107,10.0.0.147,19809,18,ICMP,1844,2023-01-15 04:32:05,Normal,0,4,Sunday,0
192.168.1.41,10.0.0.226,44587,263,TCP,793,2023-01-06 02:07:09,Backdoor,1,2,Friday,0
192.168.1.183,10.0.0.163,40908,796,UDP,867,2023-01-10 17:31:33,Normal,0,17,Tuesday,0
192.168.1.199,10.0.0.135,7214,716,UDP,1274,2023-01-14 10:02:23,Normal,0,10,Saturday,0
192.168.1.236,10.0.0.54,14996,202,TCP,1572,2023-01-02 16:17:56,DoS,1,16,Monday,0
192.168.1.226,10.0.0.179,44782,33,UDP,1839,2023-01-05 02:59:33,Normal,0,2,Thursday,0
192.168.1.26,10.0.0.245,30597,942,UDP,928,2023-01-20 21:16:14,Analysis,1,21,Friday,0
192.168.1.8,10.0.0.57,5243,273,UDP,1365,2023-01-18 11:33:20,Normal,0,11,Wednesday,0
192.168.1.111,10.0.0.1,25798,724,TCP,1896,2023-01-22 14:02:54,Fuzzers,1,14,Sunday,0
192.168.1.235,10.0.0.196,53924,686,ICMP,1129,2023-01-18 22:33:02,Normal,0,22,Wednesday,0
192.168.1.8,10.0.0.143,17198,254,TCP,135,2023-01-14 16:18:13,Normal,0,16,Saturday,0
192.168.1.96,10.0.0.65,21184,417,TCP,1964,2023-01-22 05:28:30,Generic,1,5,Sunday,0
192.168.1.189,10.0.0.238,58298,318,TCP,1819,2023-01-03 21:14:40,Normal,0,21,Tuesday,0
192.168.1.232,10.0.0.249,31154,667,UDP,1582,2023-01-04 15:36:21,Reconnaissance,1,15,Wednesday,0
192.168.1.154,10.0.0.49,48950,624,ICMP,1557,2023-01-12 23:21:01,Analysis,1,23,Thursday,0
192.168.1.70,10.0.0.209,33807,695,ICMP,619,2023-01-23 17:51:05,Normal,0,17,Monday,0
192.168.1.108,10.0.0.152,15697,681,TCP,131,2023-01-01 03:02:47,Normal,0,3,Sunday,0
192.168.1.236,10.0.0.119,13999,1004,UDP,1523,2023-01-24 00:00:50,Normal,0,0,Tuesday,1
192.168.1.121,10.0.0.206,8469,15,TCP,1818,2023-01-01 00:13:56,DoS,1,0,Sunday,1
192.168.1.132,10.0.0.23,51892,605,ICMP,492,2023-01-22 07:08:49,Normal,0,7,Sunday,0
192.168.1.74,10.0.0.211,46615,781,ICMP,349,2023-01-22 20:00:57,Normal,0,20,Sunday,0
192.168.1.1,10.0.0.60,15171,774,TCP,977,2023-01-16 04:01:12,Analysis,1,4,Monday,0
192.168.1.40,10.0.0.231,28883,179,UDP,1295,2023-01-12 23:13:42,Normal,0,23,Thursday,0
192.168.1.167,10.0.0.5,9046,840,TCP,1224,2023-01-01 10:24:25,DoS,1,10,Sunday,0
192.168.1.102,10.0.0.180,35747,884,ICMP,493,2023-01-07 00:56:27,Exploits,1,0,Saturday,0
192.168.1.106,10.0.0.113,34536,473,ICMP,989,2023-01-14 02:52:28,Normal,0,2,Saturday,0
192.168.1.154,10.0.0.148,45072,599,ICMP,1977,2023-01-11 06:44:14,Normal,0,6,Wednesday,0
192.168.1.48,10.0.0.95,27494,227,UDP,874,2023-01-09 14:42:04,Shellcode,1,14,Monday,0
192.168.1.181,10.0.0.215,57627,682,ICMP,1534,2023-01-23 06:11:54,Normal,0,6,Monday,0
192.168.1.132,10.0.0.68,16478,642,UDP,1508,2023-01-20 20:41:01,Exploits,1,20,Friday,0
192.168.1.192,10.0.0.93,36186,995,TCP,481,2023-01-18 07:59:18,Normal,0,7,Wednesday,0
192.168.1.78,10.0.0.101,38983,268,ICMP,1468,2023-01-08 09:27:26,Fuzzers,1,9,Sunday,0
192.168.1.194,10.0.0.118,54712,369,ICMP,459,2023-01-15 20:18:28,DoS,1,20,Sunday,0
192.168.1.61,10.0.0.66,56094,224,UDP,1188,2023-01-13 11:23:24,Normal,0,11,Friday,0
192.168.1.35,10.0.0.206,25902,360,UDP,1286,2023-01-06 17:03:00,Exploits,1,17,Friday,0
192.168.1.172,10.0.0.251,54988,410,TCP,1089,2023-01-18 08:32:52,Backdoor,1,8,Wednesday,0
192.168.1.23,10.0.0.251,65292,236,ICMP,1568,2023-01-17 19:40:41,Normal,0,19,Tuesday,0
192.168.1.240,10.0.0.52,58614,1015,ICMP,1674,2023-01-11 01:22:05,Generic,1,1,Wednesday,1
192.168.1.22,10.0.0.176,26677,89,TCP,1919,2023-01-15 12:25:04,Normal,0,12,Sunday,0
192.168.1.154,10.0.0.27,56523,864,ICMP,592,2023-01-06 02:26:32,Normal,0,2,Friday,0
192.168.1.31,10.0.0.36,62058,101,TCP,1076,2023-01-18 06:14:57,Exploits,1,6,Wednesday,0
192.168.1.62,10.0.0.4,19208,34,UDP,50,2023-01-06 05:28:52,Normal,0,5,Friday,1
192.168.1.141,10.0.0.190,18212,439,ICMP,244,2023-01-10 21:40:02,Normal,0,21,Tuesday,0
192.168.1.192,10.0.0.10,64833,817,TCP,1719,2023-01-13 22:23:54,Reconnaissance,1,22,Friday,0
192.168.1.29,10.0.0.184,16721,375,TCP,1817,2023-01-02 01:57:23,Normal,0,1,Monday,0
192.168.1.25,10.0.0.232,40641,11,ICMP,1042,2023-01-21 16:12:26,Normal,0,16,Saturday,0
192.168.1.150,10.0.0.252,26203,776,TCP,819,2023-01-24 02:23:11,Normal,0,2,Tuesday,0
192.168.1.220,10.0.0.164,44577,314,UDP,129,2023-01-21 18:29:49,Normal,0,18,Saturday,0
192.168.1.242,10.0.0.164,12942,999,UDP,1646,2023-01-04 18:35:33,Normal,0,18,Wednesday,0
192.168.1.196,10.0.0.126,3871,696,TCP,1830,2023-01-13 09:07:01,Fuzzers,1,9,Friday,0
192.168.1.127,10.0.0.187,5155,455,TCP,1808,2023-01-02 18:20:03,Normal,0,18,Monday,0
192.168.1.80,10.0.0.124,52631,561,UDP,732,2023-01-14 17:03:12,Generic,1,17,Saturday,0
192.168.1.52,10.0.0.112,30222,873,ICMP,793,2023-01-11 12:28:03,Normal,0,12,Wednesday,0
192.168.1.197,10.0.0.48,45891,178,TCP,1104,2023-01-21 12:02:38,Normal,0,12,Saturday,0
192.168.1.174,10.0.0.72,35418,542,UDP,757,2023-01-21 18:21:51,DoS,1,18,Saturday,0
192.168.1.107,10.0.0.91,55641,532,TCP,155,2023-01-19 00:52:11,Normal,0,0,Thursday,1
192.168.1.247,10.0.0.81,57770,556,ICMP,365,2023-01-17 19:55:26,Normal,0,19,Tuesday,0
192.168.1.27,10.0.0.4,36325,957,TCP,1307,2023-01-15 15:47:24,Normal,0,15,Sunday,0
192.168.1.149,10.0.0.204,59100,997,UDP,1674,2023-01-18 08:31:25,Normal,0,8,Wednesday,0
192.168.1.162,10.0.0.52,7989,863,UDP,484,2023-01-10 09:37:01,Reconnaissance,1,9,Tuesday,0
192.168.1.16,10.0.0.68,13422,116,ICMP,1053,2023-01-18 01:28:41,Normal,0,1,Wednesday,0
192.168.1.247,10.0.0.199,43904,167,ICMP,186,2023-01-02 14:46:51,Generic,1,14,Monday,0
192.168.1.216,10.0.0.12,46552,48,TCP,206,2023-01-21 02:06:28,Normal,0,2,Saturday,0
192.168.1.55,10.0.0.226,3935,846,UDP,1515,2023-01-01 21:15:25,Reconnaissance,1,21,Sunday,0
192.168.1.97,10.0.0.235,15007,296,TCP,1383,2023-01-22 11:13:47,Shellcode,1,11,Sunday,0
192.168.1.181,10.0.0.232,61135,667,ICMP,1154,2023-01-16 06:16:46,Worms,1,6,Monday,0
192.168.1.227,10.0.0.28,58945,930,ICMP,1399,2023-01-16 00:14:35,Normal,0,0,Monday,0
192.168.1.210,10.0.0.81,61902,631,TCP,1942,2023-01-22 17:36:48,Reconnaissance,1,17,Sunday,0
192.168.1.218,10.0.0.218,15912,153,ICMP,1187,2023-01-02 00:54:26,Normal,0,0,Monday,0
192.168.1.19,10.0.0.12,29678,357,TCP,1762,2023-01-17 16:23:22,Normal,0,16,Tuesday,0
192.168.1.253,10.0.0.189,60333,16,TCP,472,2023-01-19 03:56:07,Normal,0,3,Thursday,0
192.168.1.12,10.0.0.183,26444,864,TCP,1489,2023-01-14 02:18:15,Normal,0,2,Saturday,0
192.168.1.71,10.0.0.120,55401,859,TCP,1743,2023-01-04 15:33:34,Normal,0,15,Wednesday,0
192.168.1.92,10.0.0.225,13041,556,TCP,1717,2023-01-20 14:03:38,Normal,0,14,Friday,0
192.168.1.244,10.0.0.173,23165,741,UDP,1040,2023-01-15 11:41:19,Normal,0,11,Sunday,0
192.168.1.139,10.0.0.200,45191,646,UDP,834,2023-01-17 03:02:10,Fuzzers,1,3,Tuesday,0
192.168.1.68,10.0.0.103,16759,58,TCP,349,2023-01-19 20:30:55,Normal,0,20,Thursday,0
192.168.1.87,10.0.0.177,22708,931,ICMP,1207,2023-01-13 03:57:12,Normal,0,3,Friday,0
192.168.1.242,10.0.0.192,10988,345,TCP,1633,2023-01-19 00:12:41,Normal,0,0,Thursday,0
192.168.1.31,10.0.0.76,40881,109,ICMP,382,2023-01-01 21:56:12,Normal,0,21,Sunday,0
192.168.1.165,10.0.0.24,25351,421,ICMP,1015,2023-01-18 21:23:29,Normal,0,21,Wednesday,0
192.168.1.199,10.0.0.209,38512,486,TCP,420,2023-01-06 20:27:21,Normal,0,20,Friday,0
192.168.1.165,10.0.0.85,42703,686,TCP,1513,2023-01-21 06:27:00,Normal,0,6,Saturday,0
192.168.1.228,10.0.0.178,60389,203,ICMP,1383,2023-01-20 18:24:05,Shellcode,1,18,Friday,0
192.168.1.119,10.0.0.193,13008,523,UDP,1056,2023-01-06 15:55:34,Generic,1,15,Friday,0
192.168.1.1,10.0.0.215,40403,452,ICMP,1224,2023-01-06 23:26:52,Normal,0,23,Friday,0
192.168.1.120,10.0.0.192,6150,832,TCP,551,2023-01-05 10:45:07,Normal,0,10,Thursday,0
192.168.1.230,10.0.0.53,53386,511,ICMP,219,2023-01-13 14:37:23,Worms,1,14,Friday,0
192.168.1.108,10.0.0.176,2301,444,UDP,377,2023-01-09 06:42:03,Exploits,1,6,Monday,0
192.168.1.90,10.0.0.50,61177,391,ICMP,1722,2023-01-16 02:18:42,Normal,0,2,Monday,0
192.168.1.232,10.0.0.214,53183,18,TCP,1084,2023-01-08 02:16:17,Normal,0,2,Sunday,0
192.168.1.55,10.0.0.212,34846,281,ICMP,690,2023-01-21 19:54:42,Generic,1,19,Saturday,0
192.168.1.167,10.0.0.244,17397,140,ICMP,962,2023-01-11 00:54:37,Normal,0,0,Wednesday,0
192.168.1.91,10.0.0.62,16110,123,ICMP,391,2023-01-22 19:58:16,Normal,0,19,Sunday,0
192.168.1.149,10.0.0.208,28253,178,ICMP,631,2023-01-19 06:31:26,Normal,0,6,Thursday,0
192.168.1.53,10.0.0.73,18950,428,UDP,1498,2023-01-17 14:37:08,Normal,0,14,Tuesday,0
192.168.1.201,10.0.0.38,14271,683,ICMP,297,2023-01-13 19:54:08,Normal,0,19,Friday,0
192.168.1.145,10.0.0.41,18818,563,UDP,171,2023-01-24 00:43:13,DoS,1,0,Tuesday,0
192.168.1.112,10.0.0.167,58519,935,TCP,1774,2023-01-16 22:28:57,Normal,0,22,Monday,0
192.168.1.98,10.0.0.129,8808,898,ICMP,499,2023-01-15 10:19:45,Normal,0,10,Sunday,0
192.168.1.254,10.0.0.160,3773,866,TCP,359,2023-01-15 15:03:15,Normal,0,15,Sunday,0
192.168.1.82,10.0.0.8,43656,819,ICMP,1176,2023-01-12 19:15:41,Analysis,1,19,Thursday,0
192.168.1.148,10.0.0.99,45264,561,ICMP,871,2023-01-09 04:43:23,Normal,0,4,Monday,0
192.168.1.214,10.0.0.37,64604,610,UDP,1489,2023-01-04 22:58:14,Generic,1,22,Wednesday,0
192.168.1.136,10.0.0.78,39487,458,TCP,921,2023-01-20 03:28:53,Normal,0,3,Friday,0
192.168.1.199,10.0.0.39,56171,1015,ICMP,1927,2023-01-11 03:12:00,Fuzzers,1,3,Wednesday,1
192.168.1.66,10.0.0.111,63123,992,TCP,959,2023-01-23 22:36:32,Normal,0,22,Monday,0
192.168.1.146,10.0.0.131,12449,96,TCP,1177,2023-01-05 13:14:40,Backdoor,1,13,Thursday,0
192.168.1.174,10.0.0.30,24683,30,ICMP,1430,2023-01-09 08:57:10,Normal,0,8,Monday,0
192.168.1.172,10.0.0.158,60920,634,ICMP,610,2023-01-05 09:24:25,Shellcode,1,9,Thursday,0
192.168.1.139,10.0.0.226,53320,390,TCP,1060,2023-01-10 01:06:43,Normal,0,1,Tuesday,0
192.168.1.67,10.0.0.84,23513,851,ICMP,1445,2023-01-16 13:57:25,Normal,0,13,Monday,0
192.168.1.234,10.0.0.62,27633,501,UDP,1419,2023-01-03 20:17:03,Normal,0,20,Tuesday,0
192.168.1.236,10.0.0.114,2968,621,ICMP,263,2023-01-22 09:19:52,Shellcode,1,9,Sunday,0
192.168.1.223,10.0.0.32,23805,283,TCP,1123,2023-01-19 23:16:23,DoS,1,23,Thursday,0
192.168.1.183,10.0.0.230,44285,110,UDP,95,2023-01-03 23:48:08,Normal,0,23,Tuesday,1
192.168.1.14,10.0.0.66,34817,203,TCP,1378,2023-01-15 19:40:14,Normal,0,19,Sunday,0
192.168.1.74,10.0.0.114,32290,544,ICMP,1020,2023-01-15 11:33:24,Exploits,1,11,Sunday,0
192.168.1.10,10.0.0.76,10302,349,UDP,1560,2023-01-14 18:21:55,Analysis,1,18,Saturday,0
192.168.1.177,10.0.0.82,60688,638,ICMP,732,2023-01-11 16:31:58,Analysis,1,16,Wednesday,0
192.168.1.216,10.0.0.85,56130,256,ICMP,1368,2023-01-17 00:30:11,Normal,0,0,Tuesday,0
192.168.1.84,10.0.0.32,64992,997,ICMP,102,2023-01-13 07:02:33,Normal,0,7,Friday,1
192.168.1.50,10.0.0.254,21356,139,UDP,280,2023-01-08 04:15:41,Normal,0,4,Sunday,0
192.168.1.223,10.0.0.145,61854,464,UDP,822,2023-01-14 01:44:36,Normal,0,1,Saturday,0
192.168.1.44,10.0.0.8,2897,400,TCP,589,2023-01-03 19:54:35,Generic,1,19,Tuesday,0
192.168.1.47,10.0.0.175,49350,396,TCP,1486,2023-01-12 17:18:01,Normal,0,17,Thursday,0
192.168.1.15,10.0.0.72,48125,603,ICMP,1292,2023-01-15 05:56:42,Normal,0,5,Sunday,0
192.168.1.104,10.0.0.9,50994,124,UDP,154,2023-01-03 00:19:32,Normal,0,0,Tuesday,1
192.168.1.238,10.0.0.46,36532,443,TCP,1780,2023-01-10 00:01:43,Normal,0,0,Tuesday,0
192.168.1.104,10.0.0.109,4683,979,ICMP,879,2023-01-13 09:01:14,Normal,0,9,Friday,0
192.168.1.171,10.0.0.84,58394,87,TCP,304,2023-01-17 18:05:03,Normal,0,18,Tuesday,0
192.168.1.190,10.0.0.217,12647,713,UDP,249,2023-01-23 10:51:53,Normal,0,10,Monday,0
192.168.1.205,10.0.0.159,64852,1013,UDP,1645,2023-01-14 16:20:20,Normal,0,16,Saturday,1
192.168.1.74,10.0.0.49,53212,704,UDP,1168,2023-01-17 04:15:18,Normal,0,4,Tuesday,0
192.168.1.162,10.0.0.107,27413,795,UDP,828,2023-01-04 22:11:01,DoS,1,22,Wednesday,0
192.168.1.2,10.0.0.33,59612,375,ICMP,389,2023-01-15 11:54:37,Normal,0,11,Sunday,0
192.168.1.35,10.0.0.241,30201,189,TCP,406,2023-01-08 20:41:55,Normal,0,20,Sunday,0
192.168.1.142,10.0.0.32,1193,928,UDP,513,2023-01-07 19:10:13,Normal,0,19,Saturday,0
192.168.1.191,10.0.0.21,65491,407,ICMP,915,2023-01-04 20:25:28,Normal,0,20,Wednesday,0
192.168.1.52,10.0.0.130,34402,1011,UDP,1771,2023-01-20 16:14:06,Analysis,1,16,Friday,0
192.168.1.141,10.0.0.56,8886,742,UDP,173,2023-01-05 09:50:19,Backdoor,1,9,Thursday,0
192.168.1.165,10.0.0.25,61782,673,UDP,1847,2023-01-06 10:39:06,Normal,0,10,Friday,0
192.168.1.187,10.0.0.85,13219,541,ICMP,1717,2023-01-20 07:43:14,Normal,0,7,Friday,0
192.168.1.188,10.0.0.18,56079,513,TCP,115,2023-01-23 19:51:33,Normal,0,19,Monday,0
192.168.1.14,10.0.0.188,51389,277,TCP,534,2023-01-06 10:50:19,Normal,0,10,Friday,0
192.168.1.71,10.0.0.5,8960,706,TCP,177,2023-01-07 16:54:09,Normal,0,16,Saturday,0
192.168.1.186,10.0.0.59,41676,482,TCP,188,2023-01-10 13:50:25,Normal,0,13,Tuesday,0
192.168.1.185,10.0.0.171,54470,971,TCP,315,2023-01-18 10:16:50,Normal,0,10,Wednesday,0
192.168.1.252,10.0.0.226,19530,78,TCP,126,2023-01-07 00:55:55,DoS,1,0,Saturday,1
192.168.1.39,10.0.0.19,9578,112,UDP,427,2023-01-12 04:50:19,Normal,0,4,Thursday,0
192.168.1.148,10.0.0.254,63973,324,UDP,418,2023-01-13 13:57:59,Normal,0,13,Friday,0
192.168.1.217,10.0.0.53,36517,12,TCP,216,2023-01-01 15:57:47,Normal,0,15,Sunday,0
192.168.1.234,10.0.0.245,23778,323,UDP,1160,2023-01-19 22:38:31,Worms,1,22,Thursday,0
192.168.1.153,10.0.0.221,16362,35,UDP,65,2023-01-01 20:46:27,Normal,0,20,Sunday,1
192.168.1.15,10.0.0.3,13190,312,UDP,704,2023-01-13 00:36:51,Normal,0,0,Friday,0
192.168.1.71,10.0.0.89,16541,137,ICMP,1302,2023-01-09 09:17:02,Normal,0,9,Monday,0
192.168.1.242,10.0.0.238,7253,702,UDP,1941,2023-01-16 19:18:34,Shellcode,1,19,Monday,0
192.168.1.65,10.0.0.9,19684,799,ICMP,1188,2023-01-12 07:37:51,Normal,0,7,Thursday,0
192.168.1.200,10.0.0.229,45349,484,ICMP,327,2023-01-12 04:04:34,Fuzzers,1,4,Thursday,0
192.168.1.42,10.0.0.250,2748,934,ICMP,1227,2023-01-22 05:30:50,Normal,0,5,Sunday,0
192.168.1.148,10.0.0.213,43748,764,ICMP,832,2023-01-21 22:19:47,Normal,0,22,Saturday,0
192.168.1.235,10.0.0.164,25775,778,ICMP,769,2023-01-15 13:50:38,Normal,0,13,Sunday,0
192.168.1.173,10.0.0.189,55047,625,TCP,1116,2023-01-22 14:03:40,Fuzzers,1,14,Sunday,0
192.168.1.214,10.0.0.43,58263,1020,UDP,387,2023-01-09 13:57:32,Normal,0,13,Monday,0
192.168.1.205,10.0.0.72,21560,795,ICMP,1322,2023-01-16 04:21:24,Normal,0,4,Monday,0
192.168.1.106,10.0.0.159,57221,588,UDP,1934,2023-01-17 23:00:50,DoS,1,23,Tuesday,0
192.168.1.127,10.0.0.33,9252,866,UDP,875,2023-01-16 16:46:09,Normal,0,16,Monday,0
192.168.1.150,10.0.0.78,12921,939,ICMP,896,2023-01-09 19:41:31,Normal,0,19,Monday,0
192.168.1.179,10.0.0.95,50510,908,TCP,1829,2023-01-07 21:58:17,Generic,1,21,Saturday,0
192.168.1.24,10.0.0.91,1781,2,ICMP,1735,2023-01-18 15:10:02,Normal,0,15,Wednesday,1
192.168.1.49,10.0.0.112,45101,368,TCP,967,2023-01-19 08:55:01,Normal,0,8,Thursday,0
192.168.1.45,10.0.0.26,4200,534,TCP,466,2023-01-03 06:15:44,Normal,0,6,Tuesday,0
192.168.1.216,10.0.0.197,9833,564,TCP,348,2023-01-22 12:12:31,Generic,1,12,Sunday,0
192.168.1.66,10.0.0.51,64899,929,UDP,680,2023-01-06 10:34:28,Normal,0,10,Friday,0
192.168.1.252,10.0.0.135,48337,129,TCP,600,2023-01-17 17:13:05,Normal,0,17,Tuesday,0
192.168.1.246,10.0.0.83,20825,396,ICMP,210,2023-01-11 04:52:58,Normal,0,4,Wednesday,0
192.168.1.191,10.0.0.143,14432,168,TCP,1543,2023-01-07 12:16:27,Analysis,1,12,Saturday,0
192.168.1.71,10.0.0.53,40041,121,TCP,1692,2023-01-16 07:26:43,Generic,1,7,Monday,0
192.168.1.29,10.0.0.232,44240,592,ICMP,153,2023-01-11 18:12:30,Normal,0,18,Wednesday,0
192.168.1.80,10.0.0.80,6897,160,UDP,821,2023-01-12 00:53:55,Normal,0,0,Thursday,0
192.168.1.38,10.0.0.50,40783,959,ICMP,814,2023-01-16 22:24:20,Normal,0,22,Monday,0
192.168.1.117,10.0.0.117,19693,261,ICMP,1553,2023-01-20 12:53:25,Normal,0,12,Friday,0
192.168.1.190,10.0.0.208,17242,936,TCP,1676,2023-01-01 05:35:35,Normal,0,5,Sunday,0
192.168.1.244,10.0.0.10,3226,142,TCP,1883,2023-01-16 00:15:39,Normal,0,0,Monday,1
192.168.1.35,10.0.0.166,56213,424,ICMP,1321,2023-01-07 18:15:09,Normal,0,18,Saturday,0
192.168.1.194,10.0.0.171,61176,313,UDP,863,2023-01-03 00:56:04,Normal,0,0,Tuesday,0
192.168.1.145,10.0.0.155,61430,549,TCP,990,2023-01-05 00:49:59,Backdoor,1,0,Thursday,0
192.168.1.190,10.0.0.225,38970,513,UDP,1173,2023-01-13 19:37:06,Normal,0,19,Friday,0
192.168.1.111,10.0.0.80,5025,648,ICMP,1442,2023-01-17 13:28:18,Backdoor,1,13,Tuesday,0
192.168.1.80,10.0.0.201,65229,731,ICMP,1018,2023-01-18 18:04:58,Normal,0,18,Wednesday,0
192.168.1.209,10.0.0.146,17576,669,TCP,1302,2023-01-03 20:09:22,Normal,0,20,Tuesday,0
192.168.1.222,10.0.0.173,58505,473,ICMP,1325,2023-01-06 10:01:44,Normal,0,10,Friday,0
192.168.1.41,10.0.0.104,41698,720,ICMP,1603,2023-01-03 11:25:36,Exploits,1,11,Tuesday,0
192.168.1.253,10.0.0.180,4705,148,TCP,612,2023-01-08 01:17:57,Normal,0,1,Sunday,0
192.168.1.2,10.0.0.19,5901,79,UDP,306,2023-01-11 10:14:18,Worms,1,10,Wednesday,0
192.168.1.53,10.0.0.235,2686,312,ICMP,1717,2023-01-22 21:39:28,Exploits,1,21,Sunday,0
192.168.1.4,10.0.0.161,31858,820,ICMP,1842,2023-01-01 23:41:37,Normal,0,23,Sunday,0
192.168.1.197,10.0.0.150,20396,2,TCP,1236,2023-01-15 23:48:57,Normal,0,23,Sunday,1
192.168.1.218,10.0.0.142,52451,196,TCP,868,2023-01-06 12:10:42,Normal,0,12,Friday,0
192.168.1.126,10.0.0.253,42945,312,UDP,453,2023-01-08 13:24:49,Normal,0,13,Sunday,0
192.168.1.36,10.0.0.226,51857,44,ICMP,181,2023-01-17 21:28:15,DoS,1,21,Tuesday,1
192.168.1.226,10.0.0.26,40348,791,TCP,1407,2023-01-03 20:42:44,Normal,0,20,Tuesday,0
192.168.1.187,10.0.0.102,6791,507,UDP,54,2023-01-16 10:59:02,Normal,0,10,Monday,0
192.168.1.6,10.0.0.24,42734,794,TCP,160,2023-01-20 09:22:13,Normal,0,9,Friday,0
192.168.1.218,10.0.0.206,56416,567,ICMP,385,2023-01-05 18:00:35,Reconnaissance,1,18,Thursday,0
192.168.1.249,10.0.0.108,55438,474,TCP,1684,2023-01-17 20:11:44,Normal,0,20,Tuesday,0
